"place_code","place_name","state","eli_households","total_vouchers","vouchers_per_1000_eli","desert_eli"
"4829336","TX Georgetown city, Texas","TX",2463,213,86.4799025578563,"Severe desert"
"4829840","TX Glenn Heights city, Texas","TX",247,257,1040.48582995951,"Adequate supply"
"4830464","TX Grand Prairie city, Texas","TX",4027,1452,360.566178296499,"Low availability"
"4830644","TX Grapevine city, Texas","TX",1697,12,7.07130229817325,"Severe desert"
"4830920","TX Greenville city, Texas","TX",494,359,726.720647773279,"Adequate supply"
"4831328","TX Groves city, Texas","TX",445,43,96.6292134831461,"Severe desert"
"4831928","TX Haltom City city, Texas","TX",766,63,82.2454308093995,"Severe desert"
"4832312","TX Harker Heights city, Texas","TX",668,102,152.694610778443,"Moderate desert"
"4832372","TX Harlingen city, Texas","TX",1543,1077,697.99092676604,"Adequate supply"
"4832984","TX Heath city, Texas","TX",265,6,22.6415094339623,"Severe desert"
"4833320","TX Hereford city, Texas","TX",287,237,825.783972125436,"Adequate supply"
"4833560","TX Hidalgo city, Texas","TX",230,76,330.434782608696,"Low availability"
"4833824","TX Highland Park town, Texas","TX",435,1,2.29885057471264,"Severe desert"
"4833848","TX Highland Village city, Texas","TX",278,1,3.59712230215827,"Severe desert"
"4834220","TX Hitchcock city, Texas","TX",333,208,624.624624624625,"Adequate supply"
"4834673","TX Homestead Meadows South CDP, Texas","TX",203,25,123.152709359606,"Moderate desert"
"4834676","TX Hondo city, Texas","TX",206,44,213.592233009709,"Moderate desert"
"4834856","TX Hornsby Bend CDP, Texas","TX",390,171,438.461538461538,"Low availability"
"4835000","TX Houston city, Texas","TX",60472,20578,340.289720862548,"Low availability"
"4835348","TX Humble city, Texas","TX",474,415,875.527426160338,"Adequate supply"
"4835576","TX Hurst city, Texas","TX",1023,145,141.739980449658,"Moderate desert"
"4835624","TX Hutto city, Texas","TX",426,42,98.5915492957746,"Severe desert"
"4837000","TX Irving city, Texas","TX",4854,1121,230.94355170993,"Moderate desert"
"4837216","TX Jacksonville city, Texas","TX",493,520,1054.76673427992,"Adequate supply"
"4837612","TX Jersey Village city, Texas","TX",281,18,64.0569395017794,"Severe desert"
"4838080","TX Joshua city, Texas","TX",337,96,284.86646884273,"Low availability"
"4838476","TX Katy city, Texas","TX",554,13,23.4657039711191,"Severe desert"
"4838488","TX Kaufman city, Texas","TX",201,74,368.1592039801,"Low availability"
"4838548","TX Keene city, Texas","TX",213,14,65.7276995305164,"Severe desert"
"4838632","TX Keller city, Texas","TX",1631,47,28.8166768853464,"Severe desert"
"4838896","TX Kennedale city, Texas","TX",370,43,116.216216216216,"Moderate desert"
"4839040","TX Kerrville city, Texas","TX",425,139,327.058823529412,"Low availability"
"4839124","TX Kilgore city, Texas","TX",459,126,274.509803921569,"Low availability"
"4839148","TX Killeen city, Texas","TX",3899,2427,622.467299307515,"Adequate supply"
"4839352","TX Kingsville city, Texas","TX",1104,752,681.159420289855,"Adequate supply"
"4839952","TX Kyle city, Texas","TX",1049,54,51.4775977121068,"Severe desert"
"4840168","TX Lacy-Lakeview city, Texas","TX",220,126,572.727272727273,"Adequate supply"
"4840264","TX Lago Vista city, Texas","TX",376,6,15.9574468085106,"Severe desert"
"4840336","TX Laguna Vista town, Texas","TX",210,12,57.1428571428571,"Severe desert"
"4840588","TX Lake Jackson city, Texas","TX",882,170,192.743764172336,"Moderate desert"
"4840984","TX Lakeway city, Texas","TX",632,1,1.58227848101266,"Severe desert"
"4841116","TX La Marque city, Texas","TX",825,237,287.272727272727,"Low availability"
"4841212","TX Lancaster city, Texas","TX",1284,502,390.965732087227,"Low availability"
"4841440","TX La Porte city, Texas","TX",1066,222,208.255159474672,"Moderate desert"
"4841464","TX Laredo city, Texas","TX",4780,2106,440.585774058577,"Low availability"
"4841980","TX League City city, Texas","TX",3695,79,21.3802435723951,"Severe desert"
"4842016","TX Leander city, Texas","TX",1892,64,33.8266384778013,"Severe desert"
"4842388","TX Leon Valley city, Texas","TX",353,119,337.110481586402,"Low availability"
"4842448","TX Levelland city, Texas","TX",249,134,538.152610441767,"Adequate supply"
"4842508","TX Lewisville city, Texas","TX",3067,336,109.553309422889,"Moderate desert"
"4843012","TX Little Elm city, Texas","TX",1319,367,278.241091736164,"Low availability"
"4843096","TX Live Oak city, Texas","TX",250,42,168,"Moderate desert"
"4843132","TX Livingston town, Texas","TX",226,131,579.646017699115,"Adequate supply"
"4843240","TX Lockhart city, Texas","TX",447,72,161.073825503356,"Moderate desert"
"4843888","TX Longview city, Texas","TX",1564,1667,1065.85677749361,"Adequate supply"
"4844116","TX Los Fresnos city, Texas","TX",237,81,341.772151898734,"Low availability"
"4845000","TX Lubbock city, Texas","TX",8117,2539,312.800295675742,"Low availability"
"4845072","TX Lufkin city, Texas","TX",873,1117,1279.4959908362,"Adequate supply"
"4845096","TX Luling city, Texas","TX",222,41,184.684684684685,"Moderate desert"
"4845120","TX Lumberton city, Texas","TX",385,2,5.19480519480519,"Severe desert"
"4845384","TX McAllen city, Texas","TX",3122,1799,576.233183856502,"Adequate supply"
"4845744","TX McKinney city, Texas","TX",7104,1081,152.167792792793,"Moderate desert"
"4846452","TX Mansfield city, Texas","TX",1718,184,107.101280558789,"Moderate desert"
"4847496","TX Melissa city, Texas","TX",264,57,215.909090909091,"Moderate desert"
"4847892","TX Mesquite city, Texas","TX",3346,2293,685.295875672445,"Adequate supply"
"4848072","TX Midland city, Texas","TX",6043,709,117.325831540626,"Moderate desert"
"4848096","TX Midlothian city, Texas","TX",1194,13,10.8877721943049,"Severe desert"
"4848684","TX Mineral Wells city, Texas","TX",412,261,633.495145631068,"Adequate supply"
"4848768","TX Mission city, Texas","TX",1856,839,452.047413793103,"Low availability"
"4848772","TX Mission Bend CDP, Texas","TX",555,65,117.117117117117,"Moderate desert"
"4848804","TX Missouri City city, Texas","TX",1379,132,95.7215373459028,"Severe desert"
"4849800","TX Mount Pleasant city, Texas","TX",440,269,611.363636363636,"Adequate supply"
"4849968","TX Muleshoe city, Texas","TX",226,1,4.42477876106195,"Severe desert"
"4850092","TX Murillo CDP, Texas","TX",339,137,404.129793510324,"Low availability"
"4850100","TX Murphy city, Texas","TX",459,41,89.3246187363834,"Severe desert"
"4850580","TX Nederland city, Texas","TX",418,44,105.263157894737,"Moderate desert"
"4850820","TX New Braunfels city, Texas","TX",2695,479,177.736549165121,"Moderate desert"
"4851708","TX Nolanville city, Texas","TX",279,35,125.448028673835,"Moderate desert"
"4852356","TX North Richland Hills city, Texas","TX",1249,75,60.0480384307446,"Severe desert"
"4853388","TX Odessa city, Texas","TX",4620,1710,370.12987012987,"Low availability"
"4854132","TX Orange city, Texas","TX",421,793,1883.61045130641,"Adequate supply"
"4854912","TX Pampa city, Texas","TX",365,216,591.780821917808,"Adequate supply"
"4856000","TX Pasadena city, Texas","TX",2022,1172,579.624134520277,"Adequate supply"
"4856348","TX Pearland city, Texas","TX",2898,66,22.7743271221532,"Severe desert"
"4856482","TX Pecan Grove CDP, Texas","TX",602,12,19.9335548172757,"Severe desert"
"4857176","TX Pflugerville city, Texas","TX",1344,352,261.904761904762,"Low availability"
"4858016","TX Plano city, Texas","TX",8825,1451,164.419263456091,"Moderate desert"
"4858892","TX Port Isabel city, Texas","TX",332,161,484.939759036145,"Low availability"
"4858904","TX Portland city, Texas","TX",528,99,187.5,"Moderate desert"
"4858916","TX Port Lavaca city, Texas","TX",260,105,403.846153846154,"Low availability"
"4858940","TX Port Neches city, Texas","TX",403,142,352.357320099256,"Low availability"
"4859576","TX Princeton city, Texas","TX",333,93,279.279279279279,"Low availability"
"4859696","TX Prosper town, Texas","TX",436,20,45.8715596330275,"Severe desert"
"4861196","TX Red Oak city, Texas","TX",251,23,91.6334661354582,"Severe desert"
"4861568","TX Rendon CDP, Texas","TX",509,2,3.92927308447937,"Severe desert"
"4861796","TX Richardson city, Texas","TX",3818,422,110.529072812991,"Moderate desert"
"4861892","TX Richmond city, Texas","TX",536,149,277.985074626866,"Low availability"
"4862588","TX Robinson city, Texas","TX",217,26,119.815668202765,"Moderate desert"
"4862804","TX Rockport city, Texas","TX",292,99,339.041095890411,"Low availability"
"4862828","TX Rockwall city, Texas","TX",1107,226,204.155374887082,"Moderate desert"
"4863284","TX Rosenberg city, Texas","TX",1354,394,290.989660265879,"Low availability"
"4863500","TX Round Rock city, Texas","TX",3087,391,126.660187884678,"Moderate desert"
"4863572","TX Rowlett city, Texas","TX",1680,888,528.571428571429,"Adequate supply"
"4863668","TX Royse City city, Texas","TX",444,87,195.945945945946,"Moderate desert"
"4864064","TX Sachse city, Texas","TX",545,83,152.293577981651,"Moderate desert"
"4864112","TX Saginaw city, Texas","TX",506,73,144.268774703557,"Moderate desert"
"4864472","TX San Angelo city, Texas","TX",1852,1637,883.909287257019,"Adequate supply"
"4865000","TX San Antonio city, Texas","TX",32063,18236,568.755263075819,"Adequate supply"
"4865408","TX Sanger city, Texas","TX",200,9,45,"Severe desert"
"4865516","TX San Juan city, Texas","TX",494,214,433.198380566802,"Low availability"
"4865600","TX San Marcos city, Texas","TX",2891,268,92.7014873746108,"Severe desert"
"4865726","TX Santa Fe city, Texas","TX",318,4,12.5786163522013,"Severe desert"
"4866128","TX Schertz city, Texas","TX",735,48,65.3061224489796,"Severe desert"
"4866392","TX Seabrook city, Texas","TX",567,10,17.636684303351,"Severe desert"
"4866428","TX Seagoville city, Texas","TX",321,98,305.295950155763,"Low availability"
"4866644","TX Seguin city, Texas","TX",512,457,892.578125,"Adequate supply"
"4866704","TX Selma city, Texas","TX",240,12,50,"Severe desert"
"4867496","TX Sherman city, Texas","TX",624,571,915.064102564103,"Adequate supply"
"4867763","TX Sienna CDP, Texas","TX",405,2,4.93827160493827,"Severe desert"
"4868636","TX Socorro city, Texas","TX",877,125,142.531356898518,"Moderate desert"
"4869020","TX South Houston city, Texas","TX",473,208,439.746300211416,"Low availability"
"4869032","TX Southlake city, Texas","TX",768,1,1.30208333333333,"Severe desert"
"4869596","TX Spring CDP, Texas","TX",996,399,400.602409638554,"Low availability"
"4869908","TX Stafford city, Texas","TX",546,7,12.8205128205128,"Severe desert"
"4870154","TX Steiner Ranch CDP, Texas","TX",961,1,1.04058272632674,"Severe desert"
"4870208","TX Stephenville city, Texas","TX",897,221,246.376811594203,"Moderate desert"
"4870808","TX Sugar Land city, Texas","TX",3405,23,6.75477239353891,"Severe desert"
"4870904","TX Sulphur Springs city, Texas","TX",298,245,822.147651006711,"Adequate supply"
"4871156","TX Sunnyvale town, Texas","TX",274,43,156.934306569343,"Moderate desert"
"4871948","TX Taylor city, Texas","TX",471,160,339.702760084926,"Low availability"
"4872176","TX Temple city, Texas","TX",1994,1192,597.793380140421,"Adequate supply"
"4872284","TX Terrell city, Texas","TX",489,452,924.335378323108,"Adequate supply"
"4872392","TX Texas City city, Texas","TX",1299,669,515.011547344111,"Adequate supply"
"4872530","TX The Colony city, Texas","TX",1052,180,171.102661596958,"Moderate desert"
"4872656","TX The Woodlands CDP, Texas","TX",4850,1117,230.309278350515,"Moderate desert"
"4873057","TX Timberwood Park CDP, Texas","TX",921,6,6.51465798045603,"Severe desert"
"4873316","TX Tomball city, Texas","TX",468,21,44.8717948717949,"Severe desert"
"4873710","TX Trophy Club town, Texas","TX",365,28,76.7123287671233,"Severe desert"
"4874144","TX Tyler city, Texas","TX",2077,1384,666.345690900337,"Adequate supply"
"4874408","TX Universal City city, Texas","TX",429,67,156.177156177156,"Moderate desert"
"4874492","TX University Park city, Texas","TX",922,4,4.33839479392625,"Severe desert"
"4874588","TX Uvalde city, Texas","TX",478,385,805.439330543933,"Adequate supply"
"4875428","TX Victoria city, Texas","TX",2469,760,307.816929931146,"Low availability"
"4876000","TX Waco city, Texas","TX",5052,3008,595.407759303246,"Adequate supply"
"4876672","TX Watauga city, Texas","TX",566,83,146.643109540636,"Moderate desert"
"4876816","TX Waxahachie city, Texas","TX",767,227,295.958279009126,"Low availability"
"4876864","TX Weatherford city, Texas","TX",1101,462,419.618528610354,"Low availability"
"4876948","TX Webster city, Texas","TX",212,116,547.169811320755,"Adequate supply"
"4877196","TX Wells Branch CDP, Texas","TX",411,138,335.766423357664,"Low availability"
"4877272","TX Weslaco city, Texas","TX",1338,652,487.29446935725,"Low availability"
"4877728","TX West Odessa CDP, Texas","TX",818,12,14.6699266503667,"Severe desert"
"4878388","TX Whitehouse city, Texas","TX",235,40,170.212765957447,"Moderate desert"
"4878436","TX White Oak city, Texas","TX",249,2,8.03212851405622,"Severe desert"
"4878544","TX White Settlement city, Texas","TX",460,147,319.565217391304,"Low availability"
"4879000","TX Wichita Falls city, Texas","TX",2333,1546,662.666095156451,"Adequate supply"
"4879408","TX Willis city, Texas","TX",318,31,97.4842767295598,"Severe desert"
"4880356","TX Wylie city, Texas","TX",999,114,114.114114114114,"Moderate desert"
"4900540","UT Alpine city, Utah","UT",454,3,6.6079295154185,"Severe desert"
"4901310","UT American Fork city, Utah","UT",577,162,280.762564991335,"Low availability"
"4906810","UT Bluffdale city, Utah","UT",235,65,276.595744680851,"Low availability"
"4907690","UT Bountiful city, Utah","UT",1064,133,125,"Moderate desert"
"4908460","UT Brigham City city, Utah","UT",519,225,433.526011560694,"Low availability"
"4911320","UT Cedar City city, Utah","UT",619,263,424.878836833603,"Low availability"
"4911980","UT Centerville city, Utah","UT",467,22,47.1092077087794,"Severe desert"
"4913850","UT Clearfield city, Utah","UT",804,577,717.661691542289,"Adequate supply"
"4914290","UT Clinton city, Utah","UT",267,47,176.029962546817,"Moderate desert"
"4916270","UT Cottonwood Heights city, Utah","UT",875,82,93.7142857142857,"Severe desert"
"4920120","UT Draper city, Utah","UT",1329,92,69.2249811888638,"Severe desert"
"4920810","UT Eagle Mountain city, Utah","UT",350,31,88.5714285714286,"Severe desert"
"4924740","UT Farmington city, Utah","UT",536,60,111.940298507463,"Moderate desert"
"4934970","UT Herriman city, Utah","UT",1075,67,62.3255813953488,"Severe desert"
"4935190","UT Highland city, Utah","UT",246,1,4.0650406504065,"Severe desert"
"4936070","UT Holladay city, Utah","UT",866,96,110.854503464203,"Moderate desert"
"4937170","UT Hurricane city, Utah","UT",516,31,60.077519379845,"Severe desert"
"4938710","UT Ivins city, Utah","UT",224,5,22.3214285714286,"Severe desert"
"4940360","UT Kaysville city, Utah","UT",839,117,139.451728247914,"Moderate desert"
"4940470","UT Kearns metro township, Utah","UT",452,103,227.87610619469,"Moderate desert"
"4943660","UT Layton city, Utah","UT",1647,672,408.014571948998,"Low availability"
"4944320","UT Lehi city, Utah","UT",1112,125,112.410071942446,"Moderate desert"
"4945090","UT Lindon city, Utah","UT",264,19,71.969696969697,"Severe desert"
"4945860","UT Logan city, Utah","UT",820,405,493.90243902439,"Low availability"
"4947290","UT Magna metro township, Utah","UT",398,175,439.698492462312,"Low availability"
"4947950","UT Mapleton city, Utah","UT",214,8,37.3831775700935,"Severe desert"
"4949710","UT Midvale city, Utah","UT",1322,667,504.538577912254,"Adequate supply"
"4950150","UT Millcreek city, Utah","UT",2458,708,288.039056143206,"Low availability"
"4950700","UT Moab city, Utah","UT",325,65,200,"Moderate desert"
"4953230","UT Murray city, Utah","UT",1771,436,246.188594014681,"Moderate desert"
"4954990","UT North Logan city, Utah","UT",344,21,61.046511627907,"Severe desert"
"4955100","UT North Ogden city, Utah","UT",462,15,32.4675324675325,"Severe desert"
"4955210","UT North Salt Lake city, Utah","UT",364,67,184.065934065934,"Moderate desert"
"4955980","UT Ogden city, Utah","UT",2610,2282,874.329501915709,"Adequate supply"
"4957300","UT Orem city, Utah","UT",1339,360,268.857356235997,"Low availability"
"4958730","UT Payson city, Utah","UT",537,77,143.389199255121,"Moderate desert"
"4960930","UT Pleasant Grove city, Utah","UT",555,128,230.630630630631,"Moderate desert"
